age,hours-per-week,workclass_Government,workclass_Private,workclass_Self-emp,education_Bachelors,education_Doctorate,education_High School,education_Masters,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income
61,40,False,True,False,True,False,False,False,True,False,False,False,True,False,0
22,42,False,True,False,True,False,False,False,False,False,True,False,False,True,0
47,25,False,True,False,False,True,False,False,False,False,False,True,False,True,0
47,32,False,True,False,False,False,True,False,True,False,False,False,False,True,0
34,42,False,True,False,False,False,True,False,False,True,False,False,False,True,0
65,28,False,True,False,False,False,False,True,False,False,True,False,True,False,0
64,36,False,True,False,False,False,True,False,False,False,False,True,False,True,0
40,21,False,True,False,False,False,False,True,True,False,False,False,True,False,1
32,38,False,False,True,False,False,False,True,False,False,False,True,True,False,0
54,38,False,False,True,False,False,True,False,False,False,False,True,False,True,0
38,26,False,False,True,False,False,False,True,False,False,False,True,False,True,0
31,39,True,False,False,False,False,True,False,False,False,True,False,False,True,0
19,28,False,True,False,True,False,False,False,True,False,False,False,True,False,0
28,36,False,True,False,True,False,False,False,True,False,False,False,True,False,1
68,46,False,True,False,False,False,False,True,True,False,False,False,False,True,0
56,21,False,True,False,False,False,True,False,False,False,False,True,True,False,0
55,55,False,False,True,False,False,True,False,False,False,False,True,True,False,0
51,38,False,True,False,True,False,False,False,False,False,False,True,False,True,0
55,36,True,False,False,True,False,False,False,False,False,False,True,False,True,0
67,24,False,True,False,True,False,False,False,False,False,False,True,True,False,0
51,58,True,False,False,False,False,True,False,False,False,False,True,True,False,0
35,37,False,True,False,False,False,True,False,False,False,False,True,True,False,0
47,26,False,True,False,False,False,True,False,False,False,False,True,True,False,0
32,36,False,True,False,False,False,False,True,False,False,False,True,True,False,0
44,58,False,True,False,False,False,True,False,False,False,False,True,False,True,1
68,55,False,True,False,False,False,True,False,False,False,True,False,True,False,0
51,59,False,True,False,False,True,False,False,False,True,False,False,True,False,0
69,23,False,False,True,False,False,True,False,False,False,True,False,True,False,0
55,57,False,True,False,False,True,False,False,False,False,False,True,False,True,0
50,44,False,True,False,True,False,False,False,False,False,False,True,False,True,0
41,24,False,True,False,False,False,False,True,False,True,False,False,False,True,0
32,49,False,False,True,False,False,True,False,False,False,False,True,False,True,0
47,31,False,True,False,False,False,True,False,False,False,False,True,False,True,0
59,23,False,True,False,True,False,False,False,False,False,False,True,True,False,0
68,43,False,True,False,False,False,False,True,False,False,False,True,True,False,0
34,48,False,True,False,True,False,False,False,False,False,False,True,False,True,0
22,28,False,True,False,False,False,True,False,False,False,False,True,True,False,0
46,23,False,True,False,True,False,False,False,False,True,False,False,False,True,0
21,43,False,True,False,True,False,False,False,False,False,False,True,False,True,0
27,33,False,False,True,True,False,False,False,False,False,False,True,False,True,0
34,24,False,True,False,True,False,False,False,True,False,False,False,True,False,0
27,37,False,True,False,False,False,False,True,False,False,False,True,False,True,1
34,38,False,True,False,True,False,False,False,False,False,False,True,False,True,0
37,31,True,False,False,False,False,True,False,True,False,False,False,False,True,0
41,37,False,True,False,False,False,True,False,False,False,False,True,True,False,0
22,36,False,False,True,False,False,True,False,False,False,False,True,False,True,1
51,49,False,True,False,False,False,True,False,False,False,False,True,True,False,0
23,43,False,True,False,False,False,True,False,False,False,False,True,True,False,0
19,30,False,True,False,False,False,True,False,False,False,False,True,True,False,0
30,54,True,False,False,False,False,True,False,True,False,False,False,True,False,0
60,42,False,True,False,False,False,True,False,False,False,False,True,False,True,0
60,36,False,False,True,False,False,False,True,False,False,False,True,False,True,0
65,20,False,False,True,False,False,False,True,False,False,False,True,True,False,1
28,34,False,True,False,False,False,True,False,False,False,False,True,False,True,1
68,51,False,True,False,False,True,False,False,False,True,False,False,True,False,0
64,28,False,True,False,True,False,False,False,False,False,False,True,True,False,0
40,34,False,True,False,False,False,True,False,False,False,False,True,True,False,1
33,47,False,False,True,False,False,True,False,False,False,False,True,True,False,0
48,43,True,False,False,True,False,False,False,False,False,False,True,True,False,0
28,54,False,True,False,True,False,False,False,False,False,False,True,True,False,0
33,41,False,True,False,True,False,False,False,True,False,False,False,False,True,0
25,46,False,False,True,False,False,True,False,False,False,False,True,True,False,0
21,38,False,True,False,False,False,True,False,False,False,False,True,False,True,0
57,31,False,False,True,False,False,True,False,False,False,False,True,False,True,0
21,39,False,True,False,False,False,True,False,False,True,False,False,True,False,0
42,20,False,True,False,False,False,True,False,False,False,False,True,False,True,0
20,40,False,True,False,False,False,True,False,False,True,False,False,False,True,0
49,20,False,True,False,False,False,False,True,False,True,False,False,False,True,1
20,29,False,True,False,False,False,False,True,True,False,False,False,True,False,0
44,51,False,True,False,False,False,True,False,False,False,False,True,True,False,0
46,58,False,True,False,False,False,False,True,False,False,False,True,True,False,1
49,41,False,False,True,False,False,True,False,True,False,False,False,False,True,1
67,37,False,False,True,False,False,True,False,False,False,True,False,True,False,0
68,51,False,True,False,False,False,True,False,True,False,False,False,True,False,0
36,46,False,True,False,True,False,False,False,False,False,False,True,False,True,0
38,47,False,True,False,False,True,False,False,False,False,False,True,False,True,1
22,37,False,True,False,True,False,False,False,False,False,False,True,False,True,1
35,58,False,True,False,False,False,True,False,False,True,False,False,True,False,1
45,48,False,True,False,True,False,False,False,False,False,False,True,True,False,0
59,37,False,True,False,False,False,True,False,False,False,False,True,True,False,0
39,27,False,True,False,False,False,False,True,True,False,False,False,False,True,0
38,50,False,True,False,True,False,False,False,False,False,False,True,True,False,0
23,53,False,True,False,False,False,True,False,True,False,False,False,True,False,0
18,26,True,False,False,True,False,False,False,False,False,False,True,True,False,0
22,55,False,True,False,True,False,False,False,False,False,False,True,True,False,0
58,37,False,True,False,False,False,True,False,False,False,False,True,False,True,0
29,57,False,True,False,True,False,False,False,False,True,False,False,False,True,0
43,28,False,True,False,False,False,True,False,False,False,False,True,True,False,0
63,28,False,False,True,True,False,False,False,False,False,False,True,True,False,0
51,27,False,True,False,False,False,False,True,False,False,True,False,True,False,0
66,54,True,False,False,False,False,False,True,False,False,False,True,False,True,0
31,37,False,True,False,True,False,False,False,False,False,False,True,True,False,0
43,24,False,True,False,True,False,False,False,False,False,False,True,False,True,1
62,33,False,False,True,False,False,True,False,False,False,False,True,False,True,0
44,47,False,True,False,True,False,False,False,False,True,False,False,True,False,0
26,49,False,True,False,False,False,True,False,False,False,False,True,True,False,0
43,23,False,True,False,False,False,True,False,False,False,False,True,False,True,0
64,58,False,True,False,False,False,True,False,False,False,False,True,False,True,1
39,39,False,False,True,False,False,True,False,False,True,False,False,False,True,0
64,44,False,True,False,True,False,False,False,False,False,False,True,False,True,1
47,47,False,True,False,False,False,True,False,False,False,False,True,True,False,0
60,31,False,True,False,True,False,False,False,False,False,False,True,True,False,1
65,21,False,True,False,False,False,True,False,False,False,False,True,False,True,0
34,33,False,True,False,False,False,True,False,False,False,False,True,True,False,1
43,41,False,True,False,True,False,False,False,False,False,False,True,True,False,0
53,50,False,True,False,False,False,True,False,True,False,False,False,True,False,0
18,42,False,False,True,False,False,True,False,False,False,False,True,False,True,0
25,39,False,True,False,True,False,False,False,True,False,False,False,True,False,1
66,57,False,True,False,False,False,True,False,False,False,True,False,False,True,0
52,23,False,False,True,False,False,False,True,False,False,False,True,False,True,0
69,34,False,True,False,False,False,True,False,False,False,False,True,False,True,1
32,43,False,True,False,False,False,True,False,False,False,False,True,False,True,0
64,44,False,True,False,True,False,False,False,False,True,False,False,False,True,0
39,20,False,True,False,False,False,True,False,False,False,False,True,False,True,0
31,26,False,True,False,False,False,True,False,False,False,False,True,False,True,0
43,50,True,False,False,False,False,True,False,False,False,False,True,True,False,1
45,31,False,True,False,False,False,True,False,True,False,False,False,True,False,0
40,24,False,True,False,False,False,False,True,False,True,False,False,False,True,0
31,57,False,False,True,False,False,True,False,False,False,False,True,True,False,1
41,31,False,True,False,True,False,False,False,False,True,False,False,True,False,0
19,58,False,True,False,False,False,False,True,False,False,False,True,True,False,0
62,37,False,True,False,False,False,True,False,False,False,False,True,False,True,0
43,21,True,False,False,False,False,False,True,True,False,False,False,True,False,0
31,29,False,True,False,False,False,True,False,False,False,False,True,True,False,0
68,34,False,True,False,False,True,False,False,False,False,False,True,True,False,1
24,49,False,True,False,False,False,True,False,False,False,False,True,False,True,0
20,36,False,True,False,True,False,False,False,True,False,False,False,True,False,0
64,23,False,True,False,False,False,True,False,False,True,False,False,True,False,0
40,26,False,True,False,False,False,True,False,False,True,False,False,True,False,0
63,50,False,False,True,True,False,False,False,False,True,False,False,False,True,1
60,58,False,True,False,True,False,False,False,False,False,False,True,False,True,1
64,53,False,True,False,False,False,True,False,False,False,False,True,True,False,0
62,25,False,False,True,False,False,True,False,False,False,False,True,True,False,0
35,57,True,False,False,True,False,False,False,False,False,False,True,False,True,0
55,53,False,True,False,True,False,False,False,False,False,False,True,True,False,0
22,37,False,True,False,False,False,False,False,False,False,False,False,True,False,1
59,31,False,True,False,False,False,False,False,False,False,False,True,True,False,1
21,39,False,True,False,False,False,False,False,False,False,False,True,True,False,1
56,50,False,True,False,False,False,True,False,False,False,False,True,False,False,1
22,20,False,False,False,False,False,True,False,False,False,False,True,False,False,1
54,51,True,False,False,False,False,False,False,False,False,False,True,False,True,1
25,31,False,False,True,False,False,False,False,False,True,False,False,True,False,1
54,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
43,30,False,False,False,False,False,False,False,False,False,False,True,False,True,1
52,32,False,True,False,False,False,False,False,False,False,False,True,False,True,1
39,26,False,True,False,False,False,False,False,False,False,False,True,False,False,1
55,23,False,False,False,False,False,False,False,False,False,False,True,False,False,1
63,36,False,False,False,False,False,True,False,False,False,False,False,True,False,1
67,35,False,True,False,False,False,False,False,False,False,False,False,False,False,1
41,28,False,False,False,False,False,False,False,False,False,False,True,True,False,1
50,43,True,False,False,False,False,False,False,False,False,False,True,False,True,1
51,52,False,False,False,False,False,True,False,False,False,False,False,True,False,1
45,21,False,True,False,False,False,True,False,False,False,False,False,False,False,1
29,32,False,True,False,False,False,True,False,False,False,False,False,False,True,1
39,43,False,False,False,True,False,False,False,False,False,False,False,False,False,1
29,32,False,True,False,False,False,True,False,False,False,False,True,False,True,1
52,31,False,True,False,False,False,False,False,False,False,False,True,False,False,1
20,52,False,True,False,False,False,False,False,True,False,False,False,False,False,1
23,37,False,True,False,False,False,True,False,False,False,False,True,True,False,1
45,54,False,True,False,False,False,False,False,True,False,False,False,False,False,1
39,40,False,False,True,True,False,False,False,False,False,False,False,False,False,1
46,23,False,False,False,False,False,True,False,False,False,False,True,False,False,1
21,36,False,False,False,False,False,True,False,False,False,False,False,False,True,1
62,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
42,24,False,True,False,False,False,False,False,False,False,False,True,False,True,1
35,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
60,20,False,False,False,True,False,False,False,False,False,False,False,False,False,1
67,35,False,False,False,False,False,False,False,False,False,False,False,True,False,1
40,29,False,False,False,False,False,True,False,False,False,False,True,True,False,1
55,26,False,True,False,False,False,True,False,False,False,False,True,True,False,1
21,32,False,False,False,False,False,True,False,False,False,False,False,False,False,1
65,31,False,False,False,False,False,True,False,False,False,False,True,False,True,1
25,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
53,45,False,True,False,False,False,True,False,False,False,False,True,False,False,1
40,54,False,True,False,True,False,False,False,False,False,False,False,True,False,1
23,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
29,30,False,True,False,False,False,False,False,False,False,False,True,False,True,1
59,39,False,True,False,False,False,False,False,False,False,False,False,False,False,1
50,30,False,True,False,False,False,False,False,False,False,False,False,False,False,1
62,47,False,False,False,False,False,True,False,False,False,False,False,False,False,1
34,32,False,False,False,False,False,True,False,False,False,False,True,True,False,1
41,54,False,True,False,False,False,False,False,False,False,False,False,True,False,1
61,49,False,False,True,False,False,True,False,False,False,False,False,False,True,1
45,23,False,True,False,False,False,False,False,False,False,False,True,False,True,1
22,31,False,False,False,False,False,False,False,False,False,False,False,True,False,1
44,23,False,True,False,False,False,False,False,False,False,False,True,False,True,1
53,42,False,True,False,False,False,False,False,False,False,False,False,False,True,1
25,39,False,True,False,False,False,False,False,True,False,False,False,True,False,1
67,53,False,False,False,False,False,False,False,False,False,False,False,True,False,1
30,32,False,True,False,False,False,False,False,False,False,False,False,False,False,1
22,37,False,True,False,True,False,False,False,False,False,False,False,False,False,1
65,29,False,True,False,False,False,False,False,False,False,False,False,False,False,1
40,43,False,False,False,True,False,False,False,False,False,False,False,False,False,1
57,22,False,False,False,False,False,False,False,False,False,False,True,False,True,1
63,50,False,False,False,False,False,True,False,False,False,False,False,False,False,1
55,22,False,False,True,False,False,True,False,False,False,False,True,False,True,1
54,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
22,32,False,True,False,False,False,False,False,False,False,False,False,False,False,1
47,41,True,False,False,True,False,False,False,False,False,False,False,False,True,1
60,49,False,False,False,False,False,True,False,False,False,False,False,False,True,1
21,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
29,36,False,True,False,True,False,False,False,False,False,False,False,False,False,1
55,51,False,False,False,False,False,False,False,False,False,False,True,False,True,1
38,41,False,True,False,True,False,False,False,False,True,False,False,False,True,1
34,32,False,False,False,False,False,False,False,False,False,False,False,True,False,1
24,34,False,False,False,False,False,False,False,False,False,False,True,False,False,1
66,37,False,False,False,False,False,True,False,False,False,False,True,False,False,1
54,43,False,True,False,False,False,True,False,False,False,False,False,False,True,1
45,58,False,True,False,False,False,False,False,False,False,False,True,False,False,1
58,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
19,25,False,False,False,True,False,False,False,False,False,False,True,False,False,1
67,54,False,False,False,True,False,False,False,False,False,False,False,True,False,1
42,24,False,True,False,False,False,False,False,False,False,False,True,False,True,1
35,23,False,True,False,False,False,True,False,False,False,False,True,False,False,1
40,29,False,False,False,False,False,True,False,False,False,False,True,True,False,1
43,53,False,True,False,True,False,False,False,True,False,False,False,True,False,1
25,36,False,True,False,False,False,True,False,False,False,False,True,True,False,1
38,47,False,True,False,False,False,False,False,False,False,False,True,False,False,1
66,26,False,True,False,False,False,False,False,False,False,False,False,True,False,1
53,45,False,True,False,False,False,True,False,False,False,False,True,False,False,1
61,22,False,True,False,False,False,False,False,False,False,False,False,False,False,1
45,58,False,True,False,False,False,False,False,False,False,False,True,False,False,1
51,44,False,False,False,False,False,False,False,False,False,False,True,False,True,1
45,21,False,True,False,False,False,True,False,False,False,False,False,False,False,1
21,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
56,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
20,35,False,False,False,False,False,True,False,False,False,False,False,False,False,1
68,56,False,True,False,False,False,False,False,False,False,False,True,True,False,1
23,24,False,False,False,False,False,True,False,False,False,False,False,False,False,1
28,35,False,True,False,False,False,False,False,True,False,False,False,False,False,1
58,36,False,True,False,False,False,False,False,False,False,False,False,False,True,1
51,31,False,True,False,False,False,False,False,False,False,False,False,False,True,1
24,28,False,False,False,False,False,False,False,False,False,False,False,True,False,1
58,42,False,True,False,False,False,False,False,False,False,False,False,True,False,1
42,25,False,True,False,False,False,True,False,False,False,False,True,False,False,1
23,21,False,False,False,False,False,True,False,False,False,False,True,False,False,1
60,21,False,False,False,False,False,False,False,False,False,True,False,True,False,1
23,24,False,False,False,False,False,True,False,False,False,False,False,False,False,1
43,23,False,True,False,False,False,False,False,False,False,False,True,False,True,1
30,57,False,False,False,False,False,True,False,False,False,False,True,False,False,1
57,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
19,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
61,49,False,False,False,False,False,True,False,True,False,False,False,False,True,1
56,50,False,True,False,False,False,True,False,False,False,False,True,False,False,1
68,34,False,True,False,False,False,False,False,False,False,False,False,True,False,1
40,34,False,True,False,False,False,True,False,False,False,False,True,True,False,1
42,23,False,True,False,False,False,False,False,False,False,False,False,False,True,1
20,32,False,False,False,False,False,False,False,False,False,False,True,True,False,1
26,31,False,False,False,False,False,False,False,False,False,False,False,False,False,1
64,44,False,True,False,False,False,False,False,False,False,False,False,False,False,1
30,58,False,True,False,False,False,True,False,False,False,False,False,False,False,1
44,53,False,True,False,False,False,False,False,False,False,False,False,False,False,1
66,30,False,False,False,False,False,False,False,False,False,False,False,False,False,1
56,40,False,True,False,False,False,True,False,False,False,False,False,True,False,1
25,37,False,True,False,False,False,True,False,False,False,False,False,True,False,1
26,52,False,False,False,False,False,False,False,False,False,False,False,False,False,1
29,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
40,36,False,True,False,False,False,True,False,False,False,False,True,True,False,1
21,32,False,True,False,False,False,False,False,False,False,False,True,True,False,1
36,22,False,True,False,False,False,True,False,False,False,False,True,True,False,1
62,49,False,False,True,False,False,False,False,False,False,False,False,False,True,1
39,44,False,True,False,False,False,False,False,False,False,False,False,False,True,1
48,53,False,False,False,False,False,True,False,False,False,False,False,False,True,1
24,34,False,False,False,False,False,False,False,False,False,False,True,False,False,1
66,24,False,True,False,False,False,False,False,False,False,False,True,False,False,1
38,44,False,True,False,False,False,False,False,False,False,False,False,False,True,1
66,30,False,False,False,False,False,False,False,False,False,False,False,False,False,1
38,25,False,False,False,False,False,True,False,False,False,False,False,False,True,1
25,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
44,54,False,True,False,False,False,False,False,False,False,False,True,False,True,1
44,28,False,False,False,False,False,False,False,False,False,False,False,False,False,1
22,37,False,True,False,False,False,True,False,False,False,False,True,True,False,1
61,52,False,False,True,False,False,True,False,False,False,False,False,False,False,1
66,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
55,21,False,False,False,False,False,True,False,False,False,False,False,False,False,1
38,48,False,False,False,True,False,False,False,False,False,False,True,False,False,1
39,21,False,False,False,False,False,False,False,False,False,False,False,False,False,1
59,58,False,True,False,True,False,False,False,False,False,False,True,False,False,1
43,56,False,False,False,False,False,False,False,False,False,False,True,False,True,1
52,49,False,False,False,False,False,False,False,False,False,False,False,False,True,1
61,46,False,True,False,False,False,True,False,False,False,False,False,False,True,1
45,30,False,False,False,False,False,True,False,False,False,False,False,False,False,1
22,25,False,False,False,False,False,False,False,False,False,False,False,False,False,1
66,30,False,True,False,False,False,False,False,False,False,False,False,False,False,1
37,43,False,True,False,False,False,True,False,False,False,False,True,False,True,1
28,33,False,True,False,False,False,False,False,False,False,False,False,False,True,1
69,38,False,False,False,False,False,True,False,False,False,False,False,False,False,1
49,41,False,False,False,False,False,False,False,False,False,False,False,False,True,1
24,34,False,False,False,False,False,False,False,False,False,False,True,False,False,1
19,40,False,True,False,False,False,True,False,False,False,False,False,True,False,1
37,42,False,False,False,False,False,False,False,False,False,False,True,False,False,1
21,26,True,False,False,False,False,True,False,False,False,False,False,True,False,1
46,54,False,True,False,False,False,False,False,False,False,False,False,False,True,1
27,35,False,True,False,False,False,True,False,False,False,False,False,False,False,1
46,22,False,True,False,False,False,False,False,False,False,False,False,False,True,1
63,24,False,True,False,False,False,True,False,False,False,False,False,True,False,1
19,25,False,False,False,False,False,False,False,False,False,False,True,True,False,1
64,31,False,False,False,False,False,False,False,False,False,False,False,False,True,1
41,43,False,False,False,False,False,False,False,False,False,False,False,False,True,1
63,29,False,True,False,False,False,True,False,False,False,False,True,False,False,1
41,24,False,True,False,False,False,True,False,False,False,False,True,False,True,1
40,24,False,True,False,False,False,False,False,False,False,False,False,False,True,1
49,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
56,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
45,22,False,True,False,False,False,True,False,False,False,False,False,False,False,1
42,24,False,True,False,False,False,False,False,False,False,False,True,False,True,1
68,34,False,True,False,False,False,False,False,False,False,False,False,False,False,1
47,42,False,False,False,False,False,False,False,False,False,False,True,False,True,1
60,58,False,True,False,False,False,False,False,False,False,False,True,False,True,1
30,56,False,False,False,False,False,False,False,False,False,False,True,True,False,1
42,28,False,False,False,True,False,False,False,False,False,False,True,False,False,1
38,49,False,True,False,False,False,False,False,False,False,False,True,False,False,1
40,36,False,True,False,False,False,True,False,False,False,False,True,True,False,1
35,38,False,False,False,True,False,False,False,False,False,False,False,False,False,1
19,57,False,False,False,False,False,False,False,False,False,False,False,False,False,1
56,39,False,True,False,False,False,False,False,False,False,False,False,True,False,1
19,30,False,False,False,False,False,True,False,False,False,False,True,False,False,1
65,31,False,False,False,False,False,False,False,False,False,False,False,False,True,1
20,56,False,True,False,False,False,True,False,False,False,False,False,True,False,1
45,55,False,False,False,False,False,True,False,False,False,False,True,False,True,1
45,20,False,False,False,False,False,False,False,False,True,False,False,False,False,1
27,54,False,False,False,False,False,False,False,False,False,False,True,False,False,1
61,44,False,True,False,False,False,False,False,False,False,False,True,False,True,1
54,47,False,True,False,False,False,True,False,False,False,False,True,True,False,1
38,41,False,True,False,False,False,False,False,False,False,False,False,False,True,1
25,40,False,True,False,True,False,False,False,False,False,False,False,True,False,1
54,41,False,True,False,False,False,False,False,False,False,False,False,False,False,1
27,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
39,36,False,True,False,False,False,False,False,False,False,False,False,True,False,1
34,34,False,True,False,False,False,True,False,False,False,False,True,True,False,1
63,29,False,False,False,False,False,True,False,False,False,False,True,False,False,1
21,38,False,True,False,False,False,False,False,False,False,False,True,False,False,1
44,54,False,True,False,False,False,False,False,True,False,False,False,True,False,1
34,32,False,True,False,False,False,False,False,False,False,False,False,True,False,1
52,44,False,False,False,False,False,True,False,False,False,False,True,False,False,1
52,57,False,False,False,False,False,False,False,False,False,False,False,False,False,1
43,56,False,True,False,False,False,True,False,False,False,False,False,False,False,1
23,29,False,False,False,False,False,True,False,False,False,False,False,True,False,1
59,22,False,False,False,False,False,False,False,False,False,False,True,False,True,1
41,43,False,False,False,False,False,False,False,False,False,False,False,False,True,1
49,41,False,False,False,False,False,False,False,False,False,False,False,False,True,1
66,29,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40,29,False,True,False,False,False,False,False,False,False,False,True,True,False,1
66,50,False,False,False,True,False,False,False,False,False,False,False,False,False,1
53,58,False,False,False,False,False,False,False,False,False,False,True,False,False,1
44,51,False,True,False,False,False,False,False,False,False,False,False,False,True,1
49,29,False,False,False,False,False,True,False,False,False,False,False,True,False,1
67,26,False,True,False,True,False,False,False,False,False,False,False,True,False,1
44,54,False,True,False,False,False,False,False,False,False,False,True,False,True,1
62,49,False,False,True,False,False,True,False,False,False,False,False,False,False,1
34,34,False,True,False,False,False,False,False,False,False,False,False,True,False,1
41,28,False,True,False,False,False,False,False,False,False,False,True,True,False,1
34,56,False,True,False,False,False,False,False,False,False,False,False,True,False,1
21,56,False,False,False,False,False,False,False,False,False,False,True,False,True,1
59,39,False,True,False,False,False,False,False,False,False,False,False,False,False,1
22,21,True,False,False,False,False,True,False,False,False,False,False,True,False,1
65,30,False,True,False,False,False,True,False,False,False,False,True,False,False,1
36,58,False,True,False,False,False,False,False,False,False,False,False,False,False,1
59,57,False,True,False,True,False,False,False,False,False,False,False,False,False,1
56,22,False,False,False,False,False,False,False,False,False,False,True,False,True,1
34,55,False,True,False,False,False,False,False,False,False,False,False,True,False,1
19,41,False,True,False,False,False,True,False,False,False,False,False,True,False,1
24,41,False,True,False,True,False,False,False,False,False,False,False,True,False,1
24,22,False,False,False,False,False,True,False,False,False,False,True,False,False,1
58,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
32,56,False,False,False,False,False,False,False,False,False,False,True,True,False,1
45,23,False,True,False,False,False,False,False,False,False,False,True,False,True,1
63,36,False,False,False,False,False,True,False,False,False,False,False,True,False,1
55,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
42,53,False,True,False,False,False,False,False,False,False,False,False,True,False,1
57,58,False,False,False,False,False,False,False,False,False,False,True,False,True,1
68,37,False,False,True,False,False,True,False,False,False,False,False,True,False,1
38,50,False,True,False,False,False,False,False,False,False,False,True,False,False,1
49,41,False,False,False,False,False,False,False,False,False,False,False,False,True,1
61,50,False,False,True,False,False,True,False,False,False,False,False,False,True,1
65,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
46,21,False,False,False,False,False,False,True,False,False,False,False,False,False,1
38,46,False,False,False,False,False,False,False,False,False,False,True,False,True,1
68,29,False,False,False,False,False,False,False,False,False,False,False,False,False,1
43,23,False,True,False,False,False,False,False,False,False,False,True,False,True,1
53,20,False,False,False,False,False,True,False,False,False,False,False,False,False,1
41,40,False,False,True,False,False,False,False,False,False,False,False,False,True,1
58,31,False,True,False,False,False,False,False,False,False,False,True,True,False,1
45,54,False,False,False,False,False,False,False,False,False,False,False,False,False,1
36,42,False,False,False,False,False,False,False,False,False,False,True,False,False,1
65,31,False,False,False,False,False,True,False,False,False,False,True,False,True,1
22,31,False,True,False,False,False,False,False,False,False,False,True,True,False,1
68,34,False,True,False,False,False,False,False,False,False,False,False,True,False,1
38,40,False,False,False,True,False,False,False,False,True,False,False,False,True,1
55,24,False,False,False,False,False,True,False,False,False,False,True,False,False,1
54,50,True,False,False,False,False,False,False,False,False,False,True,False,True,1
56,41,False,True,False,False,False,True,False,False,False,False,False,False,False,1
62,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
63,50,False,False,False,False,False,True,False,False,False,False,False,False,False,1
46,42,True,False,False,True,False,False,False,False,False,False,False,False,True,1
56,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
28,33,False,True,False,False,False,True,False,False,False,False,False,False,True,1
58,26,False,True,False,False,False,False,False,False,False,False,True,True,False,1
35,57,False,True,False,False,False,False,False,False,False,False,False,False,False,1
52,42,False,False,False,False,False,False,False,False,False,False,False,False,True,1
46,32,False,True,False,False,False,True,False,False,False,False,True,False,False,1
28,52,False,True,False,False,False,False,False,False,True,False,False,True,False,1
38,48,False,False,False,True,False,False,False,False,False,False,True,False,False,1
47,42,False,False,False,False,False,False,False,False,False,False,True,False,True,1
35,35,False,True,False,False,False,False,False,False,False,False,False,False,False,1
50,50,False,False,False,False,False,False,False,False,False,False,False,False,True,1
39,58,False,False,False,False,False,False,False,False,False,False,True,False,True,1
44,56,False,False,False,False,False,False,False,False,False,False,True,False,True,1
49,41,True,False,False,False,False,False,False,False,False,False,True,False,False,1
50,43,False,False,False,False,False,True,False,False,False,False,True,False,False,1
56,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
43,53,False,True,False,False,False,False,False,False,False,False,False,False,False,1
49,22,False,False,True,False,False,False,False,False,False,False,True,True,False,1
21,36,False,False,False,False,False,True,False,False,False,False,False,False,True,1
21,36,False,True,False,False,False,False,False,False,False,False,False,False,True,1
50,50,False,False,False,False,False,False,False,False,False,False,False,False,True,1
42,28,False,False,False,True,False,False,False,False,False,False,True,False,False,1
43,54,False,True,False,False,False,True,False,False,False,False,False,False,False,1
35,56,False,True,False,False,False,False,False,False,False,False,False,True,False,1
61,23,False,True,False,False,False,False,False,False,False,False,False,False,False,1
62,49,False,False,True,False,False,True,False,False,False,False,False,False,False,1
50,50,False,False,False,False,False,False,False,False,False,False,False,False,True,1
56,41,False,True,False,False,False,True,False,False,False,False,False,False,False,1
35,36,False,False,False,False,False,False,False,False,False,False,False,True,False,1
20,35,False,True,False,False,False,True,False,False,False,False,False,False,False,1
68,56,False,True,False,False,False,False,False,False,False,False,True,True,False,1
40,44,False,False,False,True,False,False,False,False,False,False,False,False,True,1
32,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
26,53,False,False,False,True,False,False,False,False,False,False,True,False,False,1
63,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
46,21,False,False,False,False,False,False,True,False,False,False,False,False,False,1
58,41,False,True,False,False,False,False,False,False,False,False,True,False,False,1
52,31,False,True,False,False,False,False,False,False,False,False,True,False,False,1
57,51,False,False,False,False,False,True,False,False,False,False,False,False,True,1
